url,api_software,number_of_datasets,number_of_supported_datasets,timestamp
https://data.saintry-sur-seine.fr,Opendatasoft,0,0,2023-09-03 10:46:15
https://data.sarthe.fr,Opendatasoft,84,84,2023-09-03 10:46:35
https://data.savigny-le-temple.fr,Opendatasoft,6,6,2023-09-03 10:46:37
https://data.sbb.ch,Opendatasoft,90,90,2023-09-03 10:46:58
https://data.seineouest.fr,Opendatasoft,158,158,2023-09-03 10:47:40
https://data.sicoval.fr,Opendatasoft,110,110,2023-09-03 10:48:10
https://data.sncf.com,Opendatasoft,211,211,2023-09-03 10:49:08
https://data.stad.gent,Opendatasoft,247,247,2023-09-03 10:49:54
https://data.stmalo-agglomeration.fr,Opendatasoft,94,94,2023-09-03 10:50:19
https://data.strasbourg.eu,Opendatasoft,275,275,2023-09-03 10:51:53
https://data.teo-paysdelaloire.fr,Opendatasoft,56,56,2023-09-03 10:52:08
https://data.tg.ch,Opendatasoft,297,297,2023-09-03 10:53:06
https://data.toulouse-metropole.fr,Opendatasoft,625,625,2023-09-03 10:55:54
https://data.tours-metropole.fr,Opendatasoft,184,184,2023-09-03 10:57:06
https://data.townofcary.org,Opendatasoft,48,48,2023-09-03 10:57:28
https://data.univ-evry.fr,Opendatasoft,21,21,2023-09-03 10:57:34
https://data.val2c.fr,Opendatasoft,132,132,2023-09-03 10:58:17
https://data.valdeloirenumerique.fr,Opendatasoft,8,8,2023-09-03 10:58:20
https://data.vendee.fr,Opendatasoft,53,53,2023-09-03 10:58:33
https://data.ville-bondoufle.fr,Opendatasoft,62,62,2023-09-03 10:58:56
https://data.ville-cesson.fr,Opendatasoft,80,80,2023-09-03 10:59:22
https://data.ville-lieusaint.fr,Opendatasoft,14,14,2023-09-03 10:59:25
https://data.ville-soissons.fr,Opendatasoft,127,127,2023-09-03 11:00:12
https://data.villedavray.fr,Opendatasoft,60,60,2023-09-03 11:00:36
https://data.wollondilly.nsw.gov.au,Opendatasoft,15,15,2023-09-03 11:00:56
https://data.wpcouncils.nsw.gov.au,Opendatasoft,14,14,2023-09-03 11:01:15
https://data64.opendatasoft.com,Opendatasoft,94,94,2023-09-03 11:01:51
https://datacorsica.opendatasoft.com,Opendatasoft,260,260,2023-09-03 11:02:57
https://dataeducation.opendatasoft.com,Opendatasoft,115,115,2023-09-03 11:03:28
https://datanova.opendatasoft.com,Opendatasoft,21,21,2023-09-03 11:03:36
https://dataratp.opendatasoft.com,Opendatasoft,19,19,2023-09-03 11:03:42
https://dataratp2.opendatasoft.com,Opendatasoft,19,19,2023-09-03 11:03:48
https://datasncf.opendatasoft.com,Opendatasoft,211,211,2023-09-03 11:04:52
https://datasource.kapsarc.org,Opendatasoft,1259,1259,2023-09-03 11:13:07
https://datastro.opendatasoft.com,Opendatasoft,35,35,2023-09-03 11:13:25
https://datavaccin-covid.ameli.fr,Opendatasoft,11,11,2023-09-03 11:13:28
https://dataviz-haute-garonne.opendatasoft.com,Opendatasoft,10,10,2023-09-03 11:13:30
https://daten.sg.ch,Opendatasoft,235,235,2023-09-03 11:14:14
https://daten.stadt.sg.ch,Opendatasoft,118,118,2023-09-03 11:14:40
https://datosabiertos.dipcas.es,Opendatasoft,97,97,2023-09-03 11:15:06
https://demography.osbm.nc.gov,Opendatasoft,14,14,2023-09-03 11:15:13
https://dgal.opendatasoft.com,Opendatasoft,1,1,2023-09-03 11:15:14
https://dgefp.opendatasoft.com,Opendatasoft,3,3,2023-09-03 11:15:16
https://digitalwallonia.opendatasoft.com,Opendatasoft,801,801,2023-09-03 11:18:15
https://dilaamf.opendatasoft.com,Opendatasoft,6,6,2023-09-03 11:18:17
https://discovery.opendatasoft.com,Opendatasoft,30,30,2023-09-03 11:18:25
https://discovery.outscale-euw2.opendatasoft.com,Opendatasoft,30,30,2023-09-03 11:18:31
https://documentation-resources.opendatasoft.com,Opendatasoft,19,19,2023-09-03 11:18:36
https://donnees.grandchambery.fr,Opendatasoft,98,98,2023-09-03 11:19:01
https://dormagen.opendatasoft.com,Opendatasoft,123,123,2023-09-03 11:19:24
https://e-agre.opendatasoft.com,Opendatasoft,1,1,2023-09-03 11:19:25
https://eindhoven.opendatasoft.com,Opendatasoft,114,114,2023-09-03 11:19:54
https://enedis.opendatasoft.com,Opendatasoft,75,75,2023-09-03 11:20:11
https://enseignement-agricole.opendatasoft.com,Opendatasoft,26,26,2023-09-03 11:20:18
https://epn-agglo.opendatasoft.com,Opendatasoft,21,21,2023-09-03 11:20:28
https://equipements.sports.gouv.fr,Opendatasoft,13,13,2023-09-03 11:20:36
https://erdf.opendatasoft.com,Opendatasoft,75,75,2023-09-03 11:20:54
https://eurometrostrasbourg.opendatasoft.com,Opendatasoft,275,275,2023-09-03 11:22:17
https://evrycourcouronnes-grandparissud.opendatasoft.com,Opendatasoft,33,33,2023-09-03 11:22:31
https://fgc.opendatasoft.com,Opendatasoft,34,34,2023-09-03 11:22:40
https://finistere.opendatasoft.com,Opendatasoft,112,112,2023-09-03 11:23:12
https://fluvius.opendatasoft.com,Opendatasoft,24,24,2023-09-03 11:23:17
https://fmes.opendatasoft.com,Opendatasoft,1,1,2023-09-03 11:23:18
https://fos-sur-mer.opendatasoft.com,Opendatasoft,8,8,2023-09-03 11:23:21
https://fpassaniti.opendatasoft.com,Opendatasoft,60,60,2023-09-03 11:23:36
https://frankston-mav-technology-geelongvic.opendatasoft.com,Opendatasoft,19,19,2023-09-03 11:24:08
https://geelongvic.opendatasoft.com,Opendatasoft,155,155,2023-09-03 11:27:26
https://gijon.opendatasoft.com,Opendatasoft,754,754,2023-09-03 11:30:10
https://gpseo.opendatasoft.com,Opendatasoft,21,21,2023-09-03 11:30:17
https://grand-est-dataeducation.opendatasoft.com,Opendatasoft,5,5,2023-09-03 11:30:19
https://grandchambery.opendatasoft.com,Opendatasoft,98,98,2023-09-03 11:30:44
https://grandparissud.opendatasoft.com,Opendatasoft,305,305,2023-09-03 11:32:16
https://grandpoitiers.opendatasoft.com,Opendatasoft,238,238,2023-09-03 11:33:18
https://gucci-kering-group.opendatasoft.com,Opendatasoft,3,3,2023-09-03 11:33:19
https://hasparren-opendatapaysbasque.opendatasoft.com,Opendatasoft,5,5,2023-09-03 11:33:23
https://hautespyrenees.opendatasoft.com,Opendatasoft,144,144,2023-09-03 11:34:10
https://ian.my.opendatasoft.com,Opendatasoft,1,1,2023-09-03 11:34:11
https://inai.opendatasoft.com,Opendatasoft,4,4,2023-09-03 11:34:14
https://info-financiere.fr,Opendatasoft,6,6,2023-09-03 11:43:02
https://infrabel.opendatasoft.com,Opendatasoft,91,91,2023-09-03 11:43:28
https://isoc.opendatasoft.com,Opendatasoft,15,15,2023-09-03 11:43:36
https://jcyl.opendatasoft.com,Opendatasoft,355,355,2023-09-03 11:44:43
https://jmorel.opendatasoft.com,Opendatasoft,6,6,2023-09-03 11:44:47
https://kapsarc.opendatasoft.com,Opendatasoft,1259,1259,2023-09-03 11:52:58
https://kering-group.opendatasoft.com,Opendatasoft,4,4,2023-09-03 11:53:00
https://lareunion.opendatasoft.com,Opendatasoft,242,242,2023-09-03 11:54:22
https://leicester.opendatasoft.com,Opendatasoft,330,330,2023-09-03 11:55:28
https://linc.osbm.nc.gov,Opendatasoft,104,104,2023-09-03 11:56:22
https://lisses-grandparissud.opendatasoft.com,Opendatasoft,84,84,2023-09-03 11:56:46
https://liverpool-city-council-westernparklands.opendatasoft.com,Opendatasoft,18,18,2023-09-03 11:57:11
https://loireatlantique.opendatasoft.com,Opendatasoft,334,334,2023-09-03 11:58:31
https://mairie-bastia-datacorsica.opendatasoft.com,Opendatasoft,1,1,2023-09-03 11:58:32
https://mannheim.opendatasoft.com,Opendatasoft,34,34,2023-09-03 11:58:38
https://mav-technology-geelongvic.opendatasoft.com,Opendatasoft,,,2023-09-03 11:58:46
https://melbournetestbed.opendatasoft.com,Opendatasoft,225,225,2023-09-03 12:03:40
https://montreuil.opendatasoft.com,Opendatasoft,157,157,2023-09-03 12:04:28
https://mulhouse.opendatasoft.com,Opendatasoft,132,132,2023-09-03 12:05:02
https://namur.opendatasoft.com,Opendatasoft,260,260,2023-09-03 12:06:15
https://nandy-grandparissud.opendatasoft.com,Opendatasoft,66,66,2023-09-03 12:06:37
https://nantesmetropole.opendatasoft.com,Opendatasoft,476,476,2023-09-03 12:08:21
https://navitia.opendatasoft.com,Opendatasoft,,,2023-09-03 12:08:27
https://ncosbm.opendatasoft.com,Opendatasoft,104,104,2023-09-03 12:09:18
https://nienetworks.opendatasoft.com,Opendatasoft,19,19,2023-09-03 12:09:24
https://nihr.opendatasoft.com,Opendatasoft,13,13,2023-09-03 12:09:27
https://northernpowergrid.opendatasoft.com,Opendatasoft,12,12,2023-09-03 12:09:32
https://nuevoleon.opendatasoft.com,Opendatasoft,85,85,2023-09-03 12:10:12
https://observa.gijon.es,Opendatasoft,754,754,2023-09-03 12:12:59
https://occitanie.opendatasoft.com,Opendatasoft,1604,1604,2023-09-03 12:21:07
https://oddc-datacorsica.opendatasoft.com,Opendatasoft,382,382,2023-09-03 12:22:55
https://odre.opendatasoft.com,Opendatasoft,221,221,2023-09-03 12:23:51
https://open.urssaf.fr,Opendatasoft,110,110,2023-09-03 12:24:29
https://opendata-corse-outremer.edf.fr,Opendatasoft,59,59,2023-09-03 12:24:43
https://opendata-corse.edf.fr,Opendatasoft,22,22,2023-09-03 12:24:48
https://opendata-guadeloupe.edf.fr,Opendatasoft,20,20,2023-09-03 12:24:53
https://opendata-guyane.edf.fr,Opendatasoft,20,20,2023-09-03 12:24:58
https://opendata-iles-ponant.edf.fr,Opendatasoft,,,2023-09-03 12:25:03
https://opendata-martinique.edf.fr,Opendatasoft,21,21,2023-09-03 12:25:09
https://opendata-newcastlenswiar.opendatasoft.com,Opendatasoft,,,2023-09-03 12:25:16
https://opendata-reunion.edf.fr,Opendatasoft,22,22,2023-09-03 12:25:21
https://opendata.afd.fr,Opendatasoft,15,15,2023-09-03 12:25:26
https://opendata.agenceore.fr,Opendatasoft,46,46,2023-09-03 12:25:37
https://opendata.agglo-pau.fr,Opendatasoft,38,38,2023-09-03 12:26:03
https://opendata.aude.fr,Opendatasoft,31,31,2023-09-03 12:26:13
https://opendata.bordeaux-metropole.fr,Opendatasoft,388,388,2023-09-03 12:28:15
https://opendata.brest-metropole.fr,Opendatasoft,379,379,2023-09-03 12:30:14
https://opendata.brussel.be,Opendatasoft,539,539,2023-09-03 12:32:40
https://opendata.brussels.be,Opendatasoft,539,539,2023-09-03 12:35:08
https://opendata.bruxelles.be,Opendatasoft,539,539,2023-09-03 12:37:29
https://opendata.caissedesdepots.fr,Opendatasoft,72,72,2023-09-03 12:37:50
https://opendata.cc-lacqorthez.fr,Opendatasoft,64,64,2023-09-03 12:38:11
https://opendata.comune.bologna.it,Opendatasoft,635,635,2023-09-03 12:40:38
https://opendata.datainfogreffe.fr,Opendatasoft,58,58,2023-09-03 12:40:51
https://opendata.dormagen.de,Opendatasoft,,,2023-09-03 12:40:56
https://opendata.doubs.fr,Opendatasoft,50,50,2023-09-03 12:41:09
https://opendata.edf.fr,Opendatasoft,47,47,2023-09-03 12:41:21
https://opendata.elia.be,Opendatasoft,70,70,2023-09-03 12:41:38
https://opendata.finistere.fr,Opendatasoft,112,112,2023-09-03 12:42:12
https://opendata.fluvius.be,Opendatasoft,24,24,2023-09-03 12:42:22
https://opendata.grdf.fr,Opendatasoft,23,23,2023-09-03 12:42:27
https://opendata.ha-py.fr,Opendatasoft,144,144,2023-09-03 12:43:12
https://opendata.hauts-de-seine.fr,Opendatasoft,285,285,2023-09-03 12:44:41
https://opendata.icann.org,Opendatasoft,0,0,2023-09-03 12:44:42
https://opendata.infrabel.be,Opendatasoft,91,91,2023-09-03 12:45:09
https://opendata.isere.fr,Opendatasoft,79,79,2023-09-03 12:45:33
https://opendata.liege.be,Opendatasoft,89,89,2023-09-03 12:45:51
https://opendata.lillemetropole.fr,Opendatasoft,544,544,2023-09-03 12:48:18
https://opendata.paris.fr,Opendatasoft,500,500,2023-09-03 12:50:32
https://opendata.paris.fr.opendatasoft.com,Opendatasoft,500,500,2023-09-03 12:52:47
https://opendata.potsdam.de,Opendatasoft,59,59,2023-09-03 12:53:02
https://opendata.rhein-kreis-neuss.de,Opendatasoft,241,241,2023-09-03 12:53:55
https://opendata.roubaix.fr,Opendatasoft,148,148,2023-09-03 12:54:36
https://opendata.saemes.fr,Opendatasoft,17,17,2023-09-03 12:54:40
https://opendata.soregies.fr,Opendatasoft,15,15,2023-09-03 12:54:44
https://opendata.srd-energies.fr,Opendatasoft,21,21,2023-09-03 12:54:49
https://opendata.stif.info,Opendatasoft,66,66,2023-09-03 12:55:25
https://opendata.swisscom.com,Opendatasoft,42,42,2023-09-03 12:55:34
https://opendata.tourcoing.fr,Opendatasoft,23,23,2023-09-03 12:55:41
https://opendata.townofmorrisville.org,Opendatasoft,20,20,2023-09-03 12:55:52
https://opendata.tpg.ch,Opendatasoft,4,4,2023-09-03 12:55:53
https://opendata.umea.se,Opendatasoft,311,311,2023-09-03 12:56:59
https://opendata.vancouver.ca,Opendatasoft,185,185,2023-09-03 12:58:33
https://opendata.vert-saint-denis.fr,Opendatasoft,9,9,2023-09-03 12:58:35
https://opendata.wuerzburg.de,Opendatasoft,107,107,2023-09-03 12:59:02
https://opendatagrdf.opendatasoft.com,Opendatasoft,23,23,2023-09-03 12:59:08
https://opendatakingston.cityofkingston.ca,Opendatasoft,84,84,2023-09-03 12:59:48
https://opendataumea.opendatasoft.com,Opendatasoft,311,311,2023-09-03 13:01:08
https://openkingston.cityofkingston.ca,Opendatasoft,84,84,2023-09-03 13:01:51
https://openkingston.opendatasoft.com,Opendatasoft,84,84,2023-09-03 13:02:38
https://orleansmetropole.opendatasoft.com,Opendatasoft,231,231,2023-09-03 13:03:45
https://parisdata.opendatasoft.com,Opendatasoft,500,500,2023-09-03 13:05:58
https://paysdelaloire.opendatasoft.com,Opendatasoft,297,297,2023-09-03 13:07:05
https://porto-vecchio.opendatasoft.com,Opendatasoft,8,8,2023-09-03 13:07:07
https://potsdam.opendatasoft.com,Opendatasoft,59,59,2023-09-03 13:07:18
https://ppival.opendatasoft.com,Opendatasoft,4,4,2023-09-03 13:07:21
https://prc-digitalwallonia.opendatasoft.com,Opendatasoft,10,10,2023-09-03 13:07:23
https://privado-spms.opendatasoft.com,Opendatasoft,0,0,2023-09-03 13:07:23
https://prive.data.occitanie.education.gouv.fr,Opendatasoft,,,2023-09-03 13:07:29
https://public.opendatasoft.com,Opendatasoft,587,587,2023-09-03 13:10:10
https://rec-stif.opendatasoft.com,Opendatasoft,30,30,2023-09-03 13:10:20
https://regionguadeloupe.opendatasoft.com,Opendatasoft,111,111,2023-09-03 13:10:50
https://ressources.data.sncf.com,Opendatasoft,211,211,2023-09-03 13:12:01
https://saemes.opendatasoft.com,Opendatasoft,17,17,2023-09-03 13:12:07
https://saint-jean-de-luz-opendatapaysbasque.opendatasoft.com,Opendatasoft,16,16,2023-09-03 13:12:11
https://saint-louis-agglo.opendatasoft.com,Opendatasoft,47,47,2023-09-03 13:12:26
https://saintgermainlescorbeil-grandparissud.opendatasoft.com,Opendatasoft,70,70,2023-09-03 13:12:49
https://saintmande.opendatasoft.com,Opendatasoft,20,20,2023-09-03 13:12:54
https://sarthe.opendatasoft.com,Opendatasoft,84,84,2023-09-03 13:13:15
https://sbb.opendatasoft.com,Opendatasoft,90,90,2023-09-03 13:13:39
https://seineouest.opendatasoft.com,Opendatasoft,158,158,2023-09-03 13:14:32
https://sevres-seineouest.opendatasoft.com,Opendatasoft,67,67,2023-09-03 13:14:50
https://smartregionidf.opendatasoft.com,Opendatasoft,8872,4999,2023-09-03 13:35:33
https://southerngrampians.opendatasoft.com,Opendatasoft,11,11,2023-09-03 13:35:49
https://spenergynetworks.opendatasoft.com,Opendatasoft,14,14,2023-09-03 13:35:52
https://spi-digitalwallonia.opendatasoft.com,Opendatasoft,48,48,2023-09-03 13:36:05
https://spms.opendatasoft.com,Opendatasoft,157,157,2023-09-03 13:36:36
https://sports-sgsocialgouv.opendatasoft.com,Opendatasoft,12,12,2023-09-03 13:36:42
https://srd.opendatasoft.com,Opendatasoft,21,21,2023-09-03 13:36:47
https://stgallen.opendatasoft.com,Opendatasoft,235,235,2023-09-03 13:37:35
https://stpdp-grandparissud.opendatasoft.com,Opendatasoft,8,8,2023-09-03 13:37:38
https://swisscom.opendatasoft.com,Opendatasoft,42,42,2023-09-03 13:37:47
https://swisspost.opendatasoft.com,Opendatasoft,17,17,2023-09-03 13:37:51
https://tourisme62.opendatasoft.com,Opendatasoft,49,49,2023-09-03 13:38:05
https://toursmetropole.opendatasoft.com,Opendatasoft,184,184,2023-09-03 13:38:59
https://townofcary.opendatasoft.com,Opendatasoft,48,48,2023-09-03 13:39:23
https://transparencia.sns.gov.pt,Opendatasoft,157,157,2023-09-03 13:39:56
https://transport.opendatasoft.com,Opendatasoft,62,62,2023-09-03 13:40:24
https://twisto.opendatasoft.com,Opendatasoft,24,24,2023-09-03 13:40:31
https://ukpowernetworks.opendatasoft.com,Opendatasoft,62,62,2023-09-03 13:40:41
https://univevry.opendatasoft.com,Opendatasoft,21,21,2023-09-03 13:40:52
https://valencia.opendatasoft.com,Opendatasoft,270,270,2023-09-03 13:41:48
https://valenciennesmetro.opendatasoft.com,Opendatasoft,31,31,2023-09-03 13:41:58
https://vancouver.opendatasoft.com,Opendatasoft,185,185,2023-09-03 13:43:26
https://vanves-seineouest.opendatasoft.com,Opendatasoft,59,59,2023-09-03 13:43:43
https://westernparklands.opendatasoft.com,Opendatasoft,14,14,2023-09-03 13:44:02
https://wuerzburg.opendatasoft.com,Opendatasoft,107,107,2023-09-03 13:44:29
https://www.boamp.fr,Opendatasoft,23,23,2023-09-03 13:44:35
https://www.bodacc.fr,Opendatasoft,6,6,2023-09-03 13:44:37
https://www.connectgh.com.au,Opendatasoft,11,11,2023-09-03 13:44:51
https://www.data.corsica,Opendatasoft,260,260,2023-09-03 13:46:04
https://www.data.gov.bh,Opendatasoft,367,367,2023-09-03 13:47:18
https://www.data.grigny91.fr,Opendatasoft,5,5,2023-09-03 13:47:20
https://www.fabriquenumeriquedupasse.fr,Opendatasoft,195,195,2023-09-03 13:48:11
https://www.geelongdataexchange.com.au,Opendatasoft,155,155,2023-09-03 13:51:27
https://www.herault-data.fr,Opendatasoft,317,317,2023-09-03 13:53:21
https://www.journal-officiel.gouv.fr,Opendatasoft,15,15,2023-09-03 13:53:26
https://www.odwb.be,Opendatasoft,801,801,2023-09-03 13:56:05
https://www.opendata-paysbasque.fr,Opendatasoft,18,18,2023-09-03 13:56:10
https://www.opendata.corsica,Opendatasoft,260,260,2023-09-03 13:57:53
https://www.opendata56.fr,Opendatasoft,85,85,2023-09-03 13:58:26
https://www.projets-environnement.gouv.fr,Opendatasoft,4,4,2023-09-03 13:58:27
https://zabal-agriculture.opendata-paysbasque.fr,Opendatasoft,163,163,2023-09-03 13:59:12
https://zastrugis.my.opendatasoft.com,Opendatasoft,5,5,2023-09-03 13:59:15
